id_visita,receita
dla1566,65.28
lcl3117,591.83
xhq3676,1951.0
fsp1713,135.94
blp6421,4014.74
int2154,1355.12
xex3547,773.75
uxq4327,2410.28
fyj7314,38.2
iil1587,1405.21
ldp3188,174.94
jaw1145,3248.61
bio7642,2656.02
kyb2322,675.53
uom7156,331.23
vzi3648,1007.71
rfk2427,3996.81
ulx3637,570.57
jnq6565,725.89
trg2417,329.2
ktg2313,7.7
vhv3567,2229.85
qbo1586,140.45
mvd6287,1718.35
nqm1313,1075.45
sit4516,2050.15
urm6485,743.07
bbg7582,760.34
xxc6335,669.19
jyu6167,421.38
lbx2337,1098.1
psb7745,1142.14
rnn8826,86.91
wed2735,928.85
scs6563,717.91
vpa7851,1837.82
yjv8276,2304.31
ecg7672,66.32
gaj6353,842.08
esh1278,58.26
ubn2147,292.63
mio1427,507.25
czd1324,226.47
jtx1321,838.68
ptf5551,494.21
tdx6474,197.08
toe3383,1730.84
wxv6511,108.21
lne1626,112.11
jee6162,1145.9
zgr6683,143.97
ilk7368,452.87
yaz7731,42.99
gcb8451,572.06
rsi8333,1277.86
mug8784,743.17
cvv2772,828.4
ymr2757,271.12
uxg1558,2009.54
fda7286,1255.41
tnh7375,1770.39
doz8813,2881.15
taf7564,961.87
eyd3635,434.32
vjp7635,133.93
crh4366,456.36
aiw2338,273.27
non1825,491.72
qgi6112,109.58
mkq5215,629.43
zui1324,406.46
gkb4371,2786.2
bbz8757,390.48
rqv3732,3391.09
chi3831,1369.88
ypi7633,2150.73
xtt4225,713.39
jxy4148,1515.75
kyo4485,120.77
hqe1442,360.81
ccd3246,1002.25
jjx4614,174.63
ued8643,1005.64
qet1271,348.61
mtq2264,34.13
lfn2745,59.37
eve1226,946.96
fii7547,193.69
qrz2413,403.15
aut2775,674.22
ghi4324,2365.58
pwl6433,1158.21
thx2737,596.14
yyv2146,1339.48
zug3322,428.55
pbx6426,3305.33
qqg2632,2297.9
are5875,978.4
pop6381,1991.84
kzy7575,3386.81
yfd6371,121.11
gdz6842,520.32
ocg1726,745.06
dcb3242,9.91
fac8772,255.22
abp3846,342.91
kjn6878,199.62
rat4182,809.79
vnn2217,3000.17
gjc7131,269.34
iqj4323,1514.06
bcx3387,523.57
fio2564,2166.54
ext4374,1525.73
bzg1311,198.51
hip8813,554.68
uki2447,325.94
ism6875,462.61
wnr3826,508.83
odv3726,3125.16
rdc8225,1977.24
xjc4161,49.48
ihc3123,2395.37
noo7482,1366.42
lis3181,2490.78
ems3883,2756.17
siz3838,1158.86
ydv3371,546.13
xou4816,763.66
zzu5865,539.11
hmf2482,739.8
enh4331,109.22
vxk3175,918.82
wva2847,501.67
kva5638,1995.46
xgt1728,53.25
gsi7881,594.76
ulj7574,1077.57
bma7743,209.97
iye3375,48.87
ifn6821,135.04
vqv1717,1581.37
fob1375,198.68
oaa3885,106.67
ise1733,2391.61
poq6885,551.19
tah4451,98.22
czy4656,1094.24
gaz7115,193.48
xht8466,1197.86
sgf8461,1699.85
umv2464,2785.33
vhe3517,138.93
hfo2547,928.91
kid3857,268.1
rzk8565,252.75
wbo1481,1611.98
dez3211,964.34
joq7888,905.56
aat1647,1474.6
ngl5412,404.69
wmz1426,165.67
dkj6228,38.73
fhy2265,93.91
enw3732,132.86
cqf2567,996.88
ylp5213,21.02
vnx2683,340.65
xim3373,740.37
kjh7181,323.79
gox6634,440.6
lxs5855,127.48
zve5343,986.57
igr5776,997.76
bxh3343,1887.21
fhj2185,23.91
eqf4433,305.69
jsa1843,262.06
dsb4355,313.79
jml6684,452.65
nhc8756,456.27
pgw3661,1895.42
hfk8151,1532.29
trk8485,1301.68
vrr2424,897.95
fkb8273,1937.69
nbh2312,583.17
xqj1463,57.07
uxl7374,397.15
dww7341,268.37
nsc6256,752.51
jwh3356,294.77
lfj3114,509.64
oci6877,252.56
vbk1612,563.16
mta5378,68.88
dbc5883,971.2
bdk1643,530.13
dva1788,102.64
who2624,1189.57
fxt6664,2241.9
bxz8174,564.34
jrk4741,87.23
bix7828,1160.35
gnr6814,108.41
llz3364,127.41
wlc8338,315.04
clz5726,434.43
vcs7472,294.31
dbc1444,334.74
pgq8656,254.89
poj8633,233.8
nsc8771,3298.35
kny8583,278.44
mvm4636,1627.98
gwn5744,108.34
dcr3325,300.28
iew7482,1785.8
dtr1354,1184.52
aab2313,2117.94
vca8476,971.21
pcr6683,557.86
xoy4875,1224.13
xyy5711,1675.48
gza2478,63.0
obc7474,1342.01
ntt6848,1328.54
rfs1482,953.35
hnn5668,207.99
wos6335,709.92
bkd5356,11.63
wem3754,69.75
hrq1274,948.71
nam5668,358.98
npi2137,1568.58
chc7855,82.26
yfb4854,413.98
fsa5628,3292.1
eqy5227,869.64
igl3757,1580.54
woo6551,1312.3
nnu5476,1356.25
hxk1845,43.25
uri4821,1024.83
ivj4287,2280.02
nhl3562,733.27
kqu7331,300.02
vin8855,3075.23
yxi1533,1475.36
gkg2145,11.2
zbo7344,1219.02
bjx4675,235.68
wma4556,2580.4
kss6664,688.28
rev5711,436.77
bgc2781,277.21
eyx4417,2345.94
dzy7113,122.69
apn2626,1250.86
yyp3181,802.94
krz1372,1236.76
egf3156,15.93
nfa8451,438.7
asx1577,943.76
bkt5767,34.68
ium5348,1466.59
pud2175,343.14
div4761,928.32
gou3361,3307.29
rie1257,414.04
mnc6536,33.4
jjk4273,85.88
swc3656,832.51
pdt2484,507.45
uez8658,1456.65
ruu4818,75.26
rrn6765,2890.5
llx5365,252.97
lxv6414,875.47
ybr3566,353.2
htg4641,1158.25
qbj2746,292.44
afb3253,568.84
nwp5222,58.73
qem3443,538.77
xqx2177,616.7
lzp7731,354.4
pco4624,4038.28
pgl5346,863.7
btf7435,910.72
xas8476,132.11
kya8228,705.32
bql1881,780.35
ozc5633,172.79
qvy3431,837.77
ayn4346,378.56
jod7746,3130.72
djh7258,1124.47
xlb8285,1797.68
hpq7256,254.12
khb4266,769.09
lgx1388,4700.97
pth4256,1488.31
zbl7812,212.54
hzl6668,565.3
osg7733,393.76
gei7352,1377.69
zjp2716,2960.73
snc4687,202.68
tzb5468,912.51
uin2143,287.54
wbp4188,4229.13
asv4438,120.21
meo6126,293.27
wbv5671,261.75
ajm4317,1226.33
lcr3432,64.68
mye6348,207.59
soc7331,588.01
eig8687,1024.81
ito1817,2635.4
ckv3551,132.18
vqb7873,124.15
ily8858,1787.89
uoa8178,878.21
rbm1481,313.14
jny8862,972.45
kvn8323,5.35
pdk5253,720.87
rqg5863,137.99
flv2336,545.66
eow2514,767.19
qrz1674,49.96
odm2812,441.96
van2774,760.63
zyj6667,1018.78
vns8377,285.96
rvh7417,412.42
adb6871,469.34
gtc7252,1766.78
ltx2372,1973.78
vmv4281,422.56
ofm6476,1312.34
dop7242,880.45
slj4574,2094.08
jxv5478,1071.36
uen5554,1853.83
wxb4812,490.76
ryv8157,1750.98
mbz3883,662.49
lxj8414,374.96
vqf2664,1070.04
sud2475,352.56
imi5611,1.32
akl1852,876.37
cjj4417,210.98
ahj3811,1917.65
vqh3763,1021.38
jua8477,1720.15
ddk1116,229.05
jtp4771,373.77
isa6278,468.55
csw5863,1053.26
tpo3681,689.4
ppe7182,1147.54
lcf3682,723.19
rag1787,3.14
nwt5361,1511.42
nlt7446,359.2
xoa2752,725.77
ysd1755,512.41
yhw4745,2553.68
ftt8813,449.62
tms6641,826.33
gsj3463,1534.24
qlz5317,778.17
mbw1345,337.66
krq7223,2747.55
toq2454,33.89
avo8761,953.77
pfy5845,909.37
ecc5184,972.91
dar2324,309.88
osn6848,1847.18
cvl7585,863.63
ozy7184,339.69
cdg3742,186.92
nyz8223,960.29
zry8375,280.37
amb1331,305.61
coq5667,162.47
unt3127,20.9
amq8683,61.99
mhe2351,1469.31
tac8541,45.8
hyl1742,324.26
ipa7368,4012.04
zut4876,411.56
mny8383,682.64
tox8271,39.01
zja5862,1799.07
qql3687,1729.98
zgi1226,5093.9
uzp1486,1128.0
ltl4657,1121.43
mwd1866,1294.99
eau8464,343.19
zkh6671,2254.1
sea2724,774.67
hdi5567,3094.52
mwp8816,2493.8
teq5437,1712.11
ucz7543,229.59
lcu8258,111.09
ubs1155,1641.19
ell6655,135.48
mgj5273,3446.26
kuv4166,144.73
whz4484,533.13
grj3358,1546.63
bto4267,334.72
ile8468,334.66
hka7446,261.25
vmk2625,12.51
nim4872,500.91
epx2235,610.0
loc5638,1010.47
rrd4561,11.25
mzu5555,546.71
vga1667,380.01
uyi2846,496.93
ena8136,454.71
fra2556,2.79
mnp7678,991.73
beb8771,268.16
rjc4563,716.97
zzi4136,446.55
yuo5142,112.64
ekt1822,1585.69
khy3738,594.68
rsr2873,120.65
zkz7822,91.51
mtl4367,241.11
syk1212,3322.31
lap6768,1377.12
xvs3511,1555.8
znr7784,3167.75
uuc4218,342.06
hpk2478,1570.0
tqp1284,662.17
kll5723,198.33
kic4325,99.73
kpo4267,297.63
taj8317,956.17
htw5567,7.33
mqt7713,2716.66
awx2321,1142.09
qie6428,721.82
nog1242,861.7
acp3257,668.28
wbb6815,1633.23
tal6768,431.43
xon7371,1294.26
lpf7775,2066.94
xzd4616,2542.89
jfx6682,2091.92
rjq5366,891.03
glx3752,331.15
iis1546,2020.02
xxz7534,688.37
dxi4462,358.78
hra8182,202.14
qfq4214,326.72
tcs2184,1160.63
thn5747,757.29
fpl7246,622.26
alq8873,2418.09
faw6843,1098.29
rme8721,969.73
jee4712,370.02
qty6643,1998.72
tgj4474,1229.58
hok8476,501.41
fdq5861,576.89
can2857,974.22
pfh1825,248.92
gay7823,3410.92
cdc4486,321.64
joc2345,302.41
stk1647,442.27
pva7377,618.78
rrj8616,416.38
sgb7451,2098.55
ysp4864,1366.87
nme5336,819.73
yzm2237,423.05
hdd2544,182.83
plt1874,529.81
lua5852,980.2
wtj5456,1230.06
vtu6583,3848.87
pxo8132,804.44
ory4255,780.6
gvl7313,264.42
saz4267,188.73
qda7868,85.06
ntj2128,700.62
mcm8682,373.6
nqi5271,559.09
swr8547,177.08
dxg3337,467.0
cil4311,1178.11
pnf2221,469.81
gtu6686,171.11
ikd1646,466.7
zyc2688,203.09
ouo3854,1472.9
hvw6547,39.1
vqk5862,2415.95
ipn8742,2994.41
xyj4664,1703.78
jib1755,1364.82
yvm4486,712.84
nkp7715,4895.43
eyh4533,92.21
fdb6364,199.1
fqo2824,813.7
edc5146,2063.24
fix4722,2352.07
ieq3463,597.87
wpi8314,1283.3
edp2152,659.58
ams4166,167.36
dbw4115,229.21
cez5344,2680.37
lvo6676,852.77
ikp7685,818.12
odh4574,552.03
fwx8682,2175.59
tig1375,491.49
cgv8356,573.06
vxh3244,1578.82
qjf7176,1973.3
lzx7875,1206.78
mrq2287,639.31
jbf3238,1060.33
amn6158,1360.43
fgp3242,1192.04
zgt7563,209.78
gds7744,486.77
kck3285,1159.44
mji3744,106.28
ztz6277,2330.07
yeg4368,507.97
wpj8548,2637.51
dij5266,1046.09
fqc3862,1482.03
fvr2224,1265.25
pdh2525,254.87
okl6122,574.89
dzy7347,478.62
qap3274,236.85
ham5736,289.02
yxq8331,163.25
rpx4854,1315.9
xjj7427,293.21
pqh2435,1025.05
dqn3281,510.25
jai1113,1743.65
aqo8124,1678.99
qia2673,1712.49
hta8228,720.42
kpv7285,3795.19
itg1743,2204.6
esa8664,1064.92
aky7583,125.33
dpu7548,776.62
tbg1466,708.4
dfp2111,1183.06
has4251,262.73
kpz6171,650.2
jvx7111,86.81
dse1164,242.62
oud4141,906.87
zdo8534,2188.4
rui7224,433.77
lbq4446,14.67
iqk8151,334.61
czh1486,581.1
wrq6541,609.53
izy2883,220.71
uqd7865,975.91
uop7821,150.8
pgr4432,3090.96
cix1771,2472.05
lqz1385,1733.23
oou7626,2931.82
wum4861,1698.11
msq7145,1114.17
lkf6311,503.74
pbb1867,1357.63
spa2455,855.58
dcn2762,48.74
srt7276,119.79
hua6668,680.69
llj7424,2800.55
chm4587,1294.94
ulx5853,186.22
zaj6844,1866.88
qyc2862,231.52
slz1312,7673.74
zfc2833,468.18
qqt8752,1295.9
qds1682,715.19
wsx1673,128.87
ysq3131,1200.89
oiz3185,964.87
wke3526,158.63
obo2112,1250.44
jyq6521,327.39
dya5174,542.44
lzz8775,902.52
yuj1714,4051.2
spo7316,2482.4
mdz7818,312.95
pwv2673,161.01
sii1376,490.91
rkh5464,297.31
qcc1861,861.1
tvc3175,1189.38
ewc2761,2346.63
eex5152,415.54
vbw4215,711.42
vob3522,87.46
bha7646,1068.49
hgu2442,1287.73
anp2761,866.52
zjl1716,202.56
ysp3535,913.13
txi5227,1345.15
ngr3422,1294.41
ait8185,369.1
rvq7286,1319.45
nvf6174,726.43
aos5271,227.24
qim2521,116.74
mhr1145,1785.2
jbo3377,377.33
wak3752,990.95
pdm8157,552.74
doo4514,243.24
yfw7137,397.79
ucn3275,1362.76
pna7162,341.43
jvj8647,1231.77
grd4874,1063.97
wdn1462,9.81
ims1658,1799.47
ffd7634,396.06
wxt5514,1574.88
mfa4163,477.34
gaa5144,427.12
fry6331,439.66
gmb7225,509.34
kuo2618,2347.06
iwc8253,419.36
ese8855,403.12
yrj1384,350.87
rxd8342,557.44
trv3672,564.54
byy4164,1480.51
qtt4852,703.74
osq5787,1941.62
xfj1633,571.59
jzy7683,773.52
abk1315,2192.39
zxy4183,578.53
qem3178,385.58
ety2641,1638.98
ulg6214,1673.48
zml2311,259.66
vkh3732,471.24
zan3848,632.73
xza2882,668.3
mjp4141,876.21
ccq8686,147.98
sri3156,496.82
cpk6184,843.7
eqm8451,2668.28
krc2117,1073.92
rbp6683,3989.31
rvf8887,1090.59
dck7126,2478.55
ogr1227,757.18
zks8175,447.4
rel1327,960.41
jta2316,231.48
igd5334,10.94
xnm2646,370.08
dll2662,930.22
lte2634,141.89
mpp7366,287.24
jln7244,2627.49
tji1343,1441.59
hyy7642,670.65
nds4358,3218.21
asv4727,851.44
thc1167,3254.07
ykf1784,791.48
vpa8866,845.27
smq1464,1546.5
ntt7874,3956.82
eaw4788,1482.81
sht6378,168.68
anv4672,149.21
jee5122,4231.44
tzp4616,2007.43
zgf1235,491.85
mlt1245,1127.95
fmz2735,448.96
rox5367,758.35
oyq4483,1251.95
hef5478,897.37
mza8373,47.01
osz8474,583.32
tur8245,663.24
pqv7414,316.78
wnx2775,557.74
zzj4457,3094.06
wbx6378,2634.42
rwo8516,206.15
vgu8413,1084.5
fjx2714,350.17
xov6556,321.89
ppl2282,543.58
fuk4161,2112.38
okc2772,1762.74
sff1158,232.67
xbs2182,223.68
ohe1721,86.29
jnf6175,561.86
ilc7853,549.97
jjq1221,465.93
kzq2451,1190.86
qql7283,851.92
lqf7286,332.26
ucl2215,182.36
qxl2482,2272.75
ssc5375,911.94
ujv5228,4060.55
hxf3816,107.78
jpi7316,1682.96
hbs3645,1863.41
yru3184,89.78
xss6554,397.01
ulv5467,19.31
hyv6637,1591.03
iyy2515,683.53
oen4464,19.66
pmw8384,88.3
gum2538,227.94
pqc4326,633.64
ocu2137,531.79
mjq5228,953.53
kze4146,672.74
wkb2385,3717.53
hcx2655,1507.1
dvw1121,730.28
qma7842,77.44
wvn7851,1484.12
fjs8163,981.75
cbq5742,1832.42
sae6785,1360.37
hkz6431,583.3
sim4365,1.42
ipj6644,71.46
uvd4732,1950.99
sft1522,1417.34
cnw8888,112.39
itu2321,614.11
bck8268,561.64
hut1161,486.41
pln6211,32.78
dwg6472,457.1
ght4213,3566.95
xkz4654,294.46
djy3232,54.79
sjh8875,1348.09
woy8427,521.9
tbk2652,1436.67
ikt8664,179.51
ema6358,720.11
rsv8385,1238.33
uso5385,89.58
gfz1145,1600.38
ckb4326,205.57
sau5866,1657.24
qdl8123,169.09
iro5427,1270.5
ugj1331,237.0
foy7867,32.41
lby4342,259.64
lor4563,2999.39
mrj4845,2105.64
fli4565,2686.74
smg4576,739.07
xrh6218,1652.37
msn6717,1320.63
pur7682,299.59
kel7538,305.83
lfe4151,7.22
fnb6717,759.36
bhb5746,559.89
yfb7773,168.03
kct8684,430.94
qhd5863,2079.26
tks4554,488.23
esr5158,263.66
ptx1286,54.29
akg8423,2133.93
zag8541,3063.71
lbf1725,241.0
iuc8266,353.22
uek6811,171.51
kmq2716,11.28
kqz6358,38.25
avb3416,598.04
ruo6355,2545.07
btl7361,2215.92
rjf6133,217.07
roy8844,1131.33
bsl5684,2195.25
ntp6656,238.1
lqp8523,263.23
ttj2482,638.32
efy4338,771.2
ggh3621,344.14
bqs1446,3228.98
tdf1251,289.96
zwt2717,89.53
lzx7482,536.82
oms7563,836.75
biw6684,2523.07
pcs5342,1453.0
xqr3581,19.56
glc3548,437.04
xfc3765,1931.4
pnm4885,729.53
ofn8428,1593.45
uzb6153,145.58
cyi5336,959.9
zae6613,405.38
bgc6265,930.57
mzn1853,1461.87
xne3121,235.05
bte4758,898.89
ndr8335,4685.46
xab1321,1156.48
tht8483,816.59
rza2517,1256.15
biw6654,564.58
wrs5852,34.49
nzr6458,639.55
dui6618,136.53
qcv8526,437.81
lpx8355,797.5
gjr1327,57.09
eqy7887,570.26
emp3727,4939.65
zpo2661,838.31
bja5151,874.02
tek8838,906.39
wca8863,2092.58
nte3167,445.49
bhz4286,1219.45
cqw1345,16.83
hel6154,188.73
qxh3765,689.74
fkm4841,202.4
ssh2461,1938.21
ppk2526,912.26
gtm7215,1440.17
yfs1423,1120.13
fdm7757,1846.57
wfs3122,4327.75
lxu3368,1191.19
bux3236,802.13
ppq3677,199.82
mqs3683,320.41
itn2455,2259.61
cuu8147,541.89
lob7648,2623.32
gdu2215,1535.58
ric8483,1714.95
ypl6224,558.17
tsf8185,111.54
tdn7183,122.43
ays4774,949.66
kuo2155,26.16
qad4814,583.51
jyg8766,273.04
lyg8261,13.16
cnc2328,1351.16
ara3717,64.73
zma2447,8.95
ngs4823,2188.64
xxq2356,1657.31
qpq6723,1700.93
wdj6562,2.15
lar5284,4682.96
trc4456,1629.98
ruj8618,742.26
ggz2473,2118.17
ero7853,314.04
oqc3244,693.32
xgj1711,538.37
cfa4183,842.43
lrx7178,7079.88
jzu6787,759.69
lgp3616,3578.96
hbx1677,1802.29
jwk3868,1920.25
jpj5485,1185.66
nqy4673,855.29
oun7168,160.57
jhy6237,883.66
roq4384,823.22
pde2487,26.93
mnr7242,1261.5
dgi2644,4719.99
qak1356,1861.39
pwc6131,2636.36
eer4171,266.8
rup6481,2237.46
jud4818,1548.86
npj2825,67.89
xhj2662,168.47
dtx1754,1381.03
sww8663,909.79
amx8431,316.21
cvc6181,358.35
ijk7823,700.33
pue5826,132.2
rnl4145,219.6
kod1335,537.19
nns1374,416.68
uwd2216,456.03
akt4162,1412.88
rxc7172,34.65
icw5456,1256.5
ofx3636,431.19
cwk5453,591.42
ppn2443,47.03
ycm2887,852.37
qvu2624,607.32
dbw7521,642.63
xtj4474,436.4
vbz7533,2738.08
yle5821,158.21
oec3128,590.46
emq8366,184.52
ovq3365,1177.89
zmt5136,139.4
lzw6248,1990.41
tth3225,306.28
aij3712,3068.69
yin3125,188.49
gkv6445,193.89
zem3581,19.75
cgv5565,154.5
glz2274,261.53
kzy3746,656.29
akn4232,3737.38
ycj2778,2309.51
sdo2714,1991.72
nun7164,326.68
ckn8538,211.34
ijk1852,6534.59
ulp7718,423.67
sjm2866,323.95
grn5428,230.13
qip1643,423.23
xou8473,1302.48
ogy8384,1228.4
wba7752,1998.53
oyg3344,796.46
tcu3121,78.05
gyz6483,1313.47
xfb3175,757.79
pld1575,1624.7
bqz8137,985.07
idr6457,513.21
dvn3768,975.76
dgq5315,1987.88
txu4476,1193.12
ite5414,466.41
ykk1445,197.13
dwb2755,681.91
rwx3252,546.79
bue7135,372.43
uaf5351,784.53
sly4422,158.86
reg6841,1090.27
ble5681,2032.63
yyr2157,1174.06
eqs5262,49.39
zrd2314,2101.35
hku1832,1818.23
vhk1563,208.21
qug7116,646.12
fsi2776,194.75
ipm3154,80.95
yqo1667,1236.72
vdo3781,1919.97
got7583,700.71
edt7814,3768.99
oil5316,388.6
mrn1682,1228.29
aih3634,1841.43
qsa4556,22.66
ocg4338,196.23
ovq2441,280.07
gds8162,592.08
daz4362,680.49
dgm6642,488.72
xki1372,477.41
ntx8861,658.66
ofl1163,1981.35
fgw1457,1438.75
art5383,1570.4
xde7132,121.75
vqs3445,4968.09
svz5666,274.02
jxg3648,941.64
nwg6565,72.13
ynb6266,1941.85
lkn8282,1127.06
zvc2761,1357.69
zhy5551,2777.54
dbm6477,1426.46
vwq1476,1451.85
eyt8857,2036.97
vkm6342,552.13
qpn4734,446.64
mqu5538,267.02
ovh3442,623.63
cic7251,6673.68
ebw5355,859.07
jib3362,79.27
dre2868,123.31
ubx6141,650.61
ngs7237,755.63
loj8546,1756.5
ksm8264,380.4
mir1348,787.66
uzx7134,214.6
zmq3542,3878.94
xhd2155,415.53
zdc1613,1361.9
woq3746,436.43
rns8857,147.25
cax7858,303.36
xcy6623,188.27
ljj6188,814.91
wvn4777,489.45
ale4817,76.45
pgx8167,338.61
idn4136,2208.13
waw5584,53.68
qxf4868,329.49
toq3247,134.7
feo2748,1005.5
qps8662,1799.66
zmg8238,2815.52
vxr2424,846.64
epi4454,261.8
qrc8366,507.8
kam7381,5277.47
kns6647,1392.67
sek3118,2424.88
lln4174,1477.06
wjw7375,17.09
akp3174,38.96
fwt1118,1071.18
hsw1127,845.08
agl6764,1924.91
fqw7288,356.6
vqv5152,1256.28
ynq6771,1280.51
ggp3541,2024.86
lht1232,1070.39
psi2373,159.38
axk4874,592.98
mvk8841,1280.44
ybv4231,610.24
kgs6147,129.21
kpg3612,2046.11
ije3612,583.64
rsa3574,1199.65
oyj7546,820.38
kpp6827,965.25
dhj4324,1347.07
iet1362,166.47
pxi3558,615.2
xso1858,56.95
zug8536,775.1
vso6255,73.61
dfp8741,3514.05
lyg8822,405.83
hqf2681,134.95
jpr1833,221.26
hea3331,2952.27
vby4883,622.33
dtm2333,149.16
pfp3183,22.37
fka3252,1333.2
ewb3421,75.84
pqc5214,326.33
sam1378,4745.47
aau3815,1211.68
kff3112,983.22
ior3533,554.23
wxz1254,569.17
svj4441,524.1
inb6348,1467.77
sqq7426,454.1
mcc6787,3514.01
bmi4323,1231.73
jav4571,721.78
iga7118,707.2
egu5513,373.71
ckz5535,265.38
ibd5124,751.25
cwj7452,1996.18
yat6634,808.11
tjx7517,806.75
uqe4221,760.81
sdo1132,1040.01
hzd7476,23.47
bdn8418,1024.4
wzg7333,762.95
yrt5877,508.84
xbp7485,1561.67
iuz6687,349.24
xlr7262,1862.06
hsx6178,687.2
trd1224,2267.15
wri4111,1414.24
clh4758,355.81
xjk4577,1525.92
huo7344,744.26
ryf5387,607.38
vcr7178,1953.67
srj7842,2448.98
lne8613,37.56
tez5261,1625.64
dpx4725,1090.95
wzz1631,21.65
kgk6471,1272.26
pny1325,505.23
rge7213,700.89
ajd5542,888.49
vnb5544,2767.55
fqj5431,147.85
ogv5133,2736.95
ays4357,681.53
qxa1524,96.07
pbo8377,471.47
uax4882,812.3
tat2437,3602.62
dhd3181,929.79
yfe3533,656.53
ozp5768,2154.33
ryq3864,909.56
hac7134,1285.51
hno3418,416.51
bgv3866,1382.62
cye5174,368.14
wir4823,4870.55
koa5512,918.33
vcg2785,1067.08
pyo7721,2383.23
xmp5245,1155.4
rnk4543,446.47
lwl1228,542.17
ylx7241,262.62
pzh5273,4337.9
nil7143,123.38
kjt1317,980.92
ppp4148,3644.17
kxe4335,94.15
rfj8121,1861.8
ets3861,2700.33
hhi3138,4179.86
fnk7158,207.49
xhk3246,1395.54
uhn6873,1484.5
hbh7568,755.83
cgl3318,1285.35
pge1337,60.41
vbs1673,2812.12
ljt8283,256.43
lge4536,61.77
ule1466,1783.81
qoe5781,218.26
ofe3367,1858.06
uyz8872,3228.14
zhw3131,573.01
jdg1784,579.13
mfd4522,3419.57
eon2143,425.67
rca7116,343.78
wwo3753,1007.08
ply8713,284.13
meq4614,486.2
zvq4233,213.83
ymn5483,867.63
djz4236,996.58
tmm6883,351.97
aeg1574,1947.06
ent1564,180.66
byp2474,211.87
gtq5432,2254.28
vgp1317,543.65
bqv2616,177.53
ips7484,721.02
opr8216,93.78
kag6167,1047.34
zxe2523,77.12
owo7534,1040.58
uvw5611,443.23
xhq7725,431.72
zeo2724,361.63
qfv3321,449.0
yjt2152,278.88
oef4422,342.49
obv1412,2645.74
usy5778,2704.86
mzf3726,3316.21
vks4583,404.44
skd5821,693.83
doj7788,683.15
wfu6441,652.82
umz6525,492.76
trt1422,324.28
hkj8437,1137.28
jne5357,47.4
bpq2442,619.17
rpa5311,2120.55
jym8486,28.6
jyy6276,800.85
tbe4378,792.74
mhz5665,101.33
cav4653,741.38
qen6624,2695.32
icz7733,3667.68
qkm6326,521.6
ebw8564,817.99
ful5818,1084.31
tvh4312,266.35
jjr7231,2343.95
qwe5727,209.18
xue6773,2332.9
sgi5651,591.55
anf5272,474.49
ask1112,719.96
gnz8286,335.43
qsi5253,1679.1
mse4311,4833.98
fvl5877,254.9
uge7455,358.95
oba7775,6613.99
jto1564,1413.37
rgw1714,138.61
qqv1525,27.19
mzj5552,1448.67
gal4577,817.61
pqp4158,801.39
cxf6412,605.87
xaw6415,2039.45
hbx3462,773.97
nhx8675,1028.33
bxj3385,984.47
yrf8675,758.77
esi4835,105.81
drn4215,521.62
nsa8165,1719.74
sql8737,969.66
mhw4464,333.8
jpb4334,2442.97
ehk7664,1286.84
rkp3413,521.84
fod3237,929.57
wnd6587,657.66
tze3748,3178.91
yor1868,1189.29
dxx6766,722.32
uhb1557,792.21
mba2576,1312.86
cap2147,1986.4
vqm2411,328.21
npd4445,1541.24
evy2875,927.36
wwz1365,135.13
vxx5277,1801.11
xhe4235,1768.54
jqj3731,459.38
gzc6528,3477.68
iiz6264,456.46
jln5124,2107.54
vfn4717,1934.64
weu4282,1276.03
cyj7745,1069.15
eej4357,401.36
brm8747,1258.15
jrp5267,19.57
bef4283,5509.67
jeu7812,96.87
obq5274,433.52
cop6818,5746.77
ypg7113,58.71
bgr5524,716.02
edp2737,67.05
dbg7333,2598.38
yim7668,341.39
fuy3828,1209.87
eir7556,4580.77
rco1673,341.24
xjb7377,338.7
zif5277,99.28
xjh3158,242.53
hbg1388,3250.92
uum2137,4061.82
rlt8332,364.58
ygp1321,1761.58
ydq5872,476.58
vll3768,189.62
tfs6678,3926.64
wlg4315,547.15
zjc7371,730.59
zbe8675,427.75
bxa4575,150.36
bzk1848,549.12
ywz5223,192.8
tps2734,84.42
toc2523,389.4
trs6746,625.62
qmb3731,51.42
czk2213,493.9
ixw6615,2687.54
ilm2553,103.82
lnk7716,936.67
plx2627,90.06
hgz3124,226.5
iwp3271,522.41
ezj3754,2203.05
csm2184,819.85
wtt4551,948.16
wwr7865,282.9
ubq5285,3266.9
zva8233,1054.49
yro2888,2227.35
hrv2633,128.39
kti8355,1759.99
dfr2542,2582.33
mpz1536,5686.27
nww3724,2317.36
yfv3277,902.01
brm4673,882.48
zvj8811,1585.91
tzn7238,5.23
pfz5584,1943.15
szc7325,3112.41
lpq4375,770.69
zfg6272,126.74
qnn8382,128.05
cmd4474,975.55
wox7832,617.09
uad4657,478.91
nwm7157,113.6
eeb1682,2208.79
ugj4413,1532.02
nvj6572,1004.74
tjh7512,1957.88
bpx3382,1382.02
lmt3381,160.93
avx6433,46.3
xbt6448,886.63
ydt1135,162.99
xjw1485,1572.74
fmj5251,213.77
glc8842,1145.09
krm4223,1035.59
klb1736,2701.35
vgo3883,1185.1
fap5738,991.42
kpn4833,1056.56
gxw4254,2063.65
yzd6474,65.23
lit2541,1835.94
coe3173,1157.14
ryx8114,240.77
khr3113,486.11
hea2618,387.68
ijx7354,996.36
nmh6667,580.51
oqb4551,1149.8
